3-gram,frequency
"('PUSH', 'CALL_NEAR', 'JB')",28
"('CALL_NEAR', 'JB', 'RCL')",6
"('JB', 'RCL', 'JB')",6
"('MOV', 'ADC', 'JMP')",74
"('CLC', 'MOV', 'LEA')",1
"('MOV', 'LEA', 'SBB')",1
"('JNP', 'POPAD', 'JMP')",3
"('MOV', 'JNLE', 'CLC')",3
"('JNLE', 'CLC', 'MOV')",1
"('JMP', 'JNB', 'ADD')",1
"('JLE', 'POPAD', 'POP')",4
"('OR', 'PUSHAD', 'AND')",1
"('MOV', 'JNBE', 'XOR')",13
"('OR', 'MOV', 'JBE')",5
"('MOV', 'JBE', 'CMC')",3
"('JBE', 'CMC', 'INC')",1
"('CMC', 'INC', 'JMP')",1
"('CLC', 'MOV', 'POP')",1
"('JNBE', 'POPAD', 'ADD')",1
"('POPAD', 'LODSD', 'CLC')",5
"('JMP', 'CMC', 'STOSD')",1
"('CMC', 'STOSD', 'XOR')",1
"('JMP', 'LODSD', 'JNP')",1
"('LODSD', 'JNP', 'MOV')",1
"('JMP', 'POPAD', 'DEC')",6
"('ADD', 'XCHG', 'CLC')",2
"('XOR', 'SHL', 'CLD')",1
"('CLD', 'ADD', 'ADD')",7
"('ADD', 'LODSB', 'MOV')",3
"('CLD', 'POPAD', 'SUB')",2
"('MOV', 'JZ', 'JL')",1
"('JZ', 'JL', 'MOV')",22
"('NEG', 'POP', 'INC')",9
"('SHR', 'AND', 'XCHG')",6
"('POPAD', 'JO', 'JB')",2
"('RDTSC', 'JNB', 'PUSHAD')",3
"('RET_NEAR', 'POPAD', 'ADD')",2
"('JO', 'RDTSC', 'JNLE')",1
"('RDTSC', 'JNLE', 'JZ')",1
"('JNLE', 'JZ', 'POP')",1
"('LEAVE', 'RET_NEAR', 'JNBE')",5
"('PUSHAD', 'PUSHAD', 'CLD')",1
"('POP', 'STC', 'JS')",1
"('STC', 'JS', 'SBB')",1
"('JS', 'SBB', 'PUSH')",1
"('AND', 'MOV', 'JNB')",2
"('MOV', 'JNB', 'AND')",1
"('JNB', 'AND', 'ADC')",1
"('JNBE', 'LEA', 'JZ')",1
"('LEA', 'JZ', 'PUSHAD')",1
"('POPAD', 'JNL', 'MOV')",2
"('XOR', 'AND', 'XCHG')",7
"('LEA', 'PUSHAD', 'CMC')",4
"('STC', 'PUSHAD', 'SUB')",3
"('PUSHAD', 'JMP', 'CLC')",1
"('MOV', 'CMC', 'JNS')",1
"('JNS', 'MOV', 'JNZ')",1
"('POPAD', 'LODSW', 'JP')",1
"('JP', 'ADD', 'JZ')",1
"('MOV', 'POP', 'CLD')",2
"('ADD', 'CLD', 'LEA')",7
"('POPAD', 'LODSD', 'JNZ')",3
"('JNO', 'STOSD', 'MOV')",1
"('MOVZX', 'POPAD', 'DEC')",1
"('PUSHAD', 'CALL_NEAR', 'JMP')",11
"('MOV', 'LODSW', 'CLC')",4
"('LODSW', 'CLC', 'JMP')",2
"('CLC', 'JMP', 'SHL')",2
"('JMP', 'XCHG', 'JO')",4
"('XCHG', 'JO', 'STC')",1
"('JO', 'STC', 'XOR')",2
"('STC', 'XOR', 'LODSD')",2
"('MOV', 'POP', 'JNP')",2
"('JNP', 'POPAD', 'JL')",1
"('POPAD', 'JL', 'CLD')",1
"('JL', 'CLD', 'CMP')",1
"('POPAD', 'XCHG', 'JNB')",3
"('XCHG', 'JNB', 'JB')",1
"('JNB', 'JB', 'MOV')",1
"('JB', 'MOV', 'LODSB')",1
"('MOV', 'LODSB', 'JNZ')",1
"('LODSB', 'JNZ', 'XOR')",4
"('JNB', 'JS', 'JMP')",2
"('MOV', 'RET_NEAR', 'JB')",4
"('RET_NEAR', 'JB', 'JMP')",3
"('JB', 'RDTSC', 'JL')",1
"('RDTSC', 'JL', 'POP')",8
"('PUSH', 'XCHG', 'ADD')",4
"('PUSH', 'JP', 'JNS')",1
"('JP', 'JNS', 'POP')",1
"('CALL_NEAR', 'RET_NEAR', 'JNB')",3
"('JZ', 'POPAD', 'RDTSC')",2
"('JNS', 'JMP', 'PUSH')",3
"('JNZ', 'POPAD', 'PUSHFD')",5
"('JMP', 'JZ', 'PUSH')",15
"('JMP', 'RDTSC', 'JL')",5
"('MOV', 'REPE_CMPSD', 'REPE_CMPSD')",285
"('MOV', 'ADD', 'MOVSD')",418
"('ADD', 'MOVSD', 'MOVSD')",591
"('LEA', 'PUSH', 'MOVSD')",555
"('MOV', 'CMC', 'SUB')",4
"('MOV', 'AND', 'JL')",3
"('AND', 'JL', 'TEST')",1
"('MOV', 'POPAD', 'ADC')",1
"('POPAD', 'ADC', 'MOV')",1
"('CLC', 'LEA', 'CLD')",3
"('JMP', 'JO', 'OR')",1
"('JO', 'OR', 'POPAD')",1
"('CLC', 'ADD', 'JNL')",1
"('JNL', 'LODSW', 'JNP')",1
"('LODSW', 'JNP', 'ADD')",1
"('JNP', 'ADD', 'ADD')",1
"('NOP', 'JS', 'JMP')",1
"('NOP', 'XOR', 'MOV')",3
"('JNZ', 'OR', 'POP')",258
"('XOR', 'MOV', 'JB')",4
"('JB', 'XOR', 'ADD')",3
"('POPAD', 'LEA', 'JZ')",3
"('LEA', 'JZ', 'JMP')",7
"('LODSD', 'MOV', 'OR')",1
"('JZ', 'POP', 'JNZ')",1
"('POP', 'JNZ', 'PUSHAD')",3
"('SHL', 'PUSHAD', 'JO')",1
"('PUSHAD', 'JO', 'CALL_NEAR')",1
"('JMP', 'XOR', 'JNO')",2
"('XOR', 'JNO', 'XCHG')",3
"('JNO', 'XCHG', 'JMP')",1
"('MOV', 'LODSD', 'JNO')",3
"('OR', 'ADD', 'JNL')",3
"('PUSHAD', 'JMP', 'JL')",5
"('JL', 'POPAD', 'XCHG')",1
"('STC', 'POPAD', 'SUB')",1
"('SUB', 'RET_NEAR', 'JO')",1
"('RET_NEAR', 'JO', 'JZ')",3
"('JNO', 'POP', 'PUSHFD')",9
"('POP', 'MOVZX', 'OR')",3
"('CMP', 'CMP', 'XOR')",2
"('POP', 'POPFD', 'JNO')",1
"('POPFD', 'JNO', 'JMP')",1
"('JNO', 'JMP', 'PUSHFD')",3
"('JMP', 'PUSH', 'AND')",331
"('PUSHAD', 'PUSHAD', 'JNS')",4
"('PUSH', 'JS', 'PUSHAD')",7
"('CALL_NEAR', 'JNP', 'PUSHAD')",1
"('PUSH', 'CALL_NEAR', 'RCL')",7
"('CALL_NEAR', 'RCL', 'JB')",4
"('JNLE', 'AND', 'CALL_NEAR')",1
"('AND', 'CALL_NEAR', 'CALL_NEAR')",77
"('CALL_NEAR', 'CALL_NEAR', 'CLD')",1
"('XOR', 'MOV', 'ADC')",2
"('PUSHAD', 'CMC', 'CLC')",2
"('CMC', 'CLC', 'POPAD')",2
"('MOV', 'CALL_NEAR', 'JNZ')",10
"('CALL_NEAR', 'JNZ', 'POP')",1
"('JNZ', 'POP', 'STC')",1
"('XOR', 'LEA', 'XOR')",195
"('PUSHAD', 'JBE', 'MOVZX')",1
"('CMC', 'MOV', 'JZ')",3
"('JB', 'POPAD', 'NOP')",1
"('NOP', 'JNO', 'SUB')",1
"('JNO', 'SUB', 'PUSH')",1
"('CMC', 'LODSW', 'XOR')",1
"('JNO', 'NOP', 'PUSH')",3
"('PUSH', 'JNS', 'NOP')",2
"('JNS', 'NOP', 'PUSHAD')",1
"('MOV', 'CLC', 'OR')",1
"('CLC', 'OR', 'INC')",1
"('CLC', 'POP', 'PUSHAD')",1
"('POP', 'PUSHAD', 'ADC')",2
"('MOV', 'CALL_NEAR', 'JS')",3
"('CALL_NEAR', 'JS', 'POP')",4
"('SBB', 'POPAD', 'MOVSX')",1
"('JMP', 'STOSD', 'JNBE')",1
"('STOSD', 'JNBE', 'LEA')",3
"('JNBE', 'LEA', 'XOR')",20
"('LODSD', 'PUSHAD', 'OR')",7
"('ADD', 'JP', 'CLC')",1
"('JP', 'CLC', 'STOSD')",1
"('CLC', 'STOSD', 'CLD')",1
"('JNL', 'CLD', 'POPAD')",1
"('CLD', 'POPAD', 'JNZ')",2
"('POPAD', 'JNZ', 'DEC')",2
"('JZ', 'POP', 'JS')",4
"('JLE', 'MOV', 'JZ')",2
"('MOV', 'JZ', 'SHL')",5
"('JZ', 'SHL', 'MOV')",4
"('LODSW', 'CLC', 'CMC')",1
"('JMP', 'LODSD', 'JS')",5
"('LODSD', 'JS', 'PUSHAD')",4
"('CLD', 'POPAD', 'JMP')",2
"('RET_NEAR', 'JL', 'JS')",1
"('OR', 'CMP', 'MOVZX')",20
"('RET_NEAR', 'JB', 'PUSH')",7
"('RDTSC', 'JNP', 'JNZ')",2
"('JNP', 'JNZ', 'POP')",2
"('JMP', 'JS', 'JB')",3
"('JS', 'JB', 'POPAD')",1
"('RDTSC', 'JMP', 'JNZ')",3
"('CMP', 'XOR', 'PUSH')",1
"('JMP', 'RDTSC', 'JLE')",6
"('CALL_NEAR', 'STC', 'XOR')",1
"('STC', 'XOR', 'RCL')",1
"('MOV', 'JNO', 'CLC')",2
"('JNO', 'CLC', 'SUB')",1
"('POP', 'ADD', 'JNP')",2
"('MOV', 'AND', 'JLE')",5
"('AND', 'JLE', 'TEST')",1
"('ADD', 'JNP', 'ADC')",1
"('JNP', 'ADC', 'JMP')",1
"('JNS', 'LEA', 'PUSHAD')",3
"('PUSHAD', 'MOV', 'JP')",10
"('POPAD', 'CLC', 'NOP')",1
"('POP', 'NOP', 'XOR')",4
"('NOP', 'XOR', 'SUB')",1
"('MOV', 'JNZ', 'JP')",1
"('JNZ', 'JP', 'MOV')",2
"('STC', 'LODSW', 'XOR')",1
"('XOR', 'ADD', 'JNL')",2
"('JNL', 'MOV', 'JNP')",1
"('POPAD', 'NOP', 'MOV')",7
"('MOV', 'JNL', 'JMP')",320
"('STC', 'PUSHAD', 'ADC')",1
"('STC', 'JMP', 'STOSD')",2
"('LEA', 'JLE', 'CMC')",1
"('JLE', 'CMC', 'LODSD')",1
"('CMC', 'LODSD', 'SUB')",4
"('STC', 'SHL', 'OR')",3
"('SUB', 'PUSHAD', 'SBB')",1
"('XCHG', 'CLC', 'OR')",1
"('CLC', 'OR', 'LODSB')",1
"('OR', 'LODSB', 'JBE')",1
"('LODSB', 'JBE', 'PUSHAD')",2
"('JBE', 'PUSHAD', 'XOR')",1
"('XOR', 'JMP', 'JP')",1
"('JMP', 'JP', 'INC')",1
"('RCL', 'JNB', 'JO')",2
"('JNB', 'JO', 'RCL')",1
"('JO', 'RCL', 'JNB')",1
"('JMP', 'SUB', 'LEA')",16
"('XCHG', 'NEG', 'NOT')",13
"('POP', 'CMP', 'SUB')",2
"('RET_NEAR', 'JNS', 'JL')",1
"('JNS', 'JL', 'PUSH')",1
"('CMP', 'POP', 'MOVZX')",6
"('JL', 'POPAD', 'PUSHFD')",2
"('MOV', 'XOR', 'JNO')",3
"('XOR', 'JNO', 'PUSHFD')",1
"('MOV', 'CMP', 'CMP')",6
"('CMP', 'AND', 'PUSH')",2
"('POPAD', 'JP', 'JLE')",1
"('JP', 'JLE', 'POPAD')",1
"('XOR', 'PUSHFD', 'CMP')",3
"('CALL_NEAR', 'NOP', 'PUSHAD')",1
"('CALL_NEAR', 'JMP', 'STC')",1
"('JMP', 'STC', 'RCL')",2
"('JNB', 'TEST', 'JL')",25
"('PUSH', 'POP', 'MOVZX')",45
"('POP', 'MOVZX', 'MOVZX')",16
"('MOVZX', 'MOVZX', 'SHR')",375
"('SUB', 'XOR', 'TEST')",60
"('XOR', 'TEST', 'SETNLE')",83
"('TEST', 'SETNLE', 'LEA')",60
"('SETNLE', 'LEA', 'JMP')",14
"('TEST', 'JMP', 'MOV')",74
"('RET_NEAR', 'ADD', 'SBB')",1
"('ADD', 'SBB', 'DAA')",2
"('SBB', 'DAA', 'PUSH')",2
"('DAA', 'PUSH', 'PUSH')",2
"('PUSH', 'PUSH', 'SBB')",80
"('SBB', 'PUSH', 'PUSH')",162
"('SBB', 'PUSH', 'ADD')",35
"('PUSH', 'ADD', 'SBB')",1
"('SBB', 'PUSH', 'CLD')",1
"('AND', 'CLD', 'PUSHAD')",1
"('CLD', 'PUSHAD', 'SUB')",3
"('JP', 'PUSH', 'CALL_NEAR')",1
"('TEST', 'JNZ', 'JNLE')",2
"('JNZ', 'JNLE', 'JBE')",1
"('JNLE', 'JBE', 'MOV')",2
"('MOV', 'JNBE', 'CLD')",3
"('JNBE', 'CLD', 'LEA')",1
"('CLD', 'LEA', 'JL')",1
"('LEA', 'JL', 'JNO')",1
"('JL', 'JNO', 'MOV')",1
"('PUSHAD', 'OR', 'JB')",3
"('OR', 'JB', 'MOV')",2
"('JS', 'PUSHAD', 'XOR')",3
"('PUSH', 'JNLE', 'CALL_NEAR')",10
"('JNLE', 'CALL_NEAR', 'PUSHAD')",2
"('MOV', 'JBE', 'JMP')",8
"('JMP', 'ADD', 'JS')",12
"('INC', 'PUSHAD', 'ADC')",1
"('JMP', 'LEA', 'JNZ')",2
"('JNZ', 'MOV', 'LODSD')",1
"('ADD', 'OR', 'JNLE')",1
"('OR', 'JNLE', 'PUSHAD')",1
"('JNLE', 'PUSHAD', 'ADD')",2
"('MOV', 'STOSD', 'JP')",2
"('STOSD', 'JP', 'MOV')",1
"('JP', 'MOV', 'CLD')",3
"('SUB', 'CMC', 'ADD')",1
"('ADD', 'JNLE', 'XOR')",3
"('JNLE', 'XOR', 'JMP')",116
"('XCHG', 'JMP', 'JNB')",1
"('JMP', 'JNB', 'LODSW')",2
"('JNB', 'LODSW', 'JB')",1
"('LODSW', 'JB', 'MOV')",1
"('JB', 'MOV', 'SHL')",22
"('PUSHAD', 'SUB', 'CLC')",3
"('SUB', 'CLC', 'POPAD')",3
"('MOV', 'LODSB', 'JZ')",1
"('LODSB', 'JZ', 'CLC')",1
"('JZ', 'CLC', 'XOR')",1
"('CLC', 'XOR', 'SUB')",3
"('RCL', 'JNB', 'JNS')",1
"('JNB', 'JNS', 'SUB')",1
"('JNS', 'SUB', 'RCL')",1
"('PUSHAD', 'SBB', 'JMP')",4
"('SBB', 'JMP', 'POPAD')",4
"('JMP', 'POPAD', 'RET_NEAR')",3
"('POPAD', 'RET_NEAR', 'CLD')",4
"('JP', 'POPAD', 'JNL')",1
"('JNL', 'POP', 'PUSHFD')",4
"('POPFD', 'RET_NEAR', 'RCL')",1
"('RET_NEAR', 'RCL', 'JNB')",1
"('POPAD', 'PUSH', 'JNS')",3
"('PUSH', 'JNS', 'PUSH')",8
"('POP', 'JB', 'PUSHAD')",4
"('POPFD', 'PUSHAD', 'JNLE')",2
"('JNLE', 'PUSHAD', 'PUSHAD')",1
"('POP', 'JNBE', 'JL')",1
"('JNBE', 'JL', 'JP')",1
"('JL', 'JP', 'POPAD')",1
"('JS', 'PUSHAD', 'PUSHAD')",6
"('CMP', 'OR', 'PUSHFD')",6
"('PUSH', 'JMP', 'SHR')",69
"('CALL_NEAR', 'CLD', 'MOV')",5
"('AND', 'JLE', 'PUSH')",2
"('SUB', 'AND', 'STC')",1
"('AND', 'STC', 'TEST')",2
"('MOV', 'JNZ', 'JNBE')",1
"('JNZ', 'JNBE', 'MOV')",2
"('JNBE', 'MOV', 'CLD')",4
"('CALL_NEAR', 'JO', 'ADD')",1
"('JO', 'ADD', 'POP')",1
"('JNB', 'MOV', 'JNLE')",2
"('MOV', 'JNLE', 'TEST')",12
"('JNLE', 'TEST', 'JZ')",289
"('STC', 'LEA', 'JMP')",11
"('LEA', 'JMP', 'JL')",1
"('JMP', 'JL', 'PUSHAD')",1
"('MOV', 'CLC', 'JNZ')",1
"('STC', 'PUSH', 'PUSH')",7
"('CLC', 'PUSH', 'JP')",1
"('CALL_NEAR', 'PUSHAD', 'JP')",4
"('PUSHAD', 'JP', 'XOR')",1
"('JP', 'XOR', 'JNBE')",1
"('XOR', 'JNBE', 'JBE')",1
"('JNBE', 'JBE', 'MOV')",1
"('MOV', 'LODSW', 'OR')",2
"('LODSW', 'OR', 'SUB')",1
"('SUB', 'ADD', 'JZ')",3
"('PUSHAD', 'CLC', 'PUSH')",2
"('CLC', 'PUSH', 'POP')",1
"('POPAD', 'PUSH', 'JNL')",3
"('PUSH', 'JNL', 'MOV')",13
"('JNL', 'MOV', 'STC')",2
"('SUB', 'PUSHAD', 'JO')",2
"('LODSD', 'MOV', 'JL')",2
"('JMP', 'JMP', 'STOSD')",5
"('JMP', 'STOSD', 'JNO')",2
"('CMC', 'CLD', 'STOSD')",1
"('CLD', 'STOSD', 'JNZ')",2
"('MOV', 'XOR', 'LODSD')",2
"('CLC', 'SHL', 'JMP')",3
"('XOR', 'SHL', 'JNS')",1
"('SHL', 'JNS', 'ADD')",5
"('JNS', 'ADD', 'STC')",1
"('STC', 'XCHG', 'JL')",1
"('SUB', 'LODSB', 'SUB')",1
"('SUB', 'XOR', 'JZ')",5
"('XOR', 'JZ', 'INC')",3
"('POPAD', 'XOR', 'JNBE')",3
"('MOVZX', 'SUB', 'PUSH')",155
"('MOV', 'JNL', 'JB')",1
"('JNL', 'JB', 'PUSHAD')",1
"('POP', 'JNZ', 'JLE')",1
"('JNZ', 'JLE', 'POP')",2
"('JLE', 'POP', 'PUSHFD')",2
"('MOV', 'AND', 'JB')",1
"('AND', 'JB', 'JZ')",1
"('JB', 'JZ', 'PUSH')",2
"('JNS', 'JMP', 'RDTSC')",2
"('POPAD', 'JNP', 'JNZ')",1
"('POPAD', 'POP', 'JNS')",3
"('POPAD', 'JNBE', 'POPAD')",5
"('JNBE', 'POPAD', 'RDTSC')",2
"('JMP', 'JBE', 'PUSHAD')",4
"('ADD', 'MOV', 'SBB')",1
"('SBB', 'POPAD', 'LEA')",2
"('CMC', 'LEA', 'JNB')",2
"('CLC', 'NOP', 'JNO')",1
"('MOV', 'PUSH', 'JS')",4
"('PUSH', 'JS', 'CALL_NEAR')",3
"('JS', 'CALL_NEAR', 'PUSHAD')",3
"('ADD', 'JLE', 'JBE')",1
"('CLD', 'INC', 'CMC')",3
"('INC', 'CMC', 'MOV')",11
"('SUB', 'MOV', 'JNLE')",1
"('JNLE', 'ADD', 'STOSD')",1
"('ADD', 'STOSD', 'JO')",1
"('STOSD', 'JO', 'JNO')",1
"('JO', 'JNO', 'LEA')",1
"('JNO', 'LEA', 'JNP')",1
"('LEA', 'JNP', 'JMP')",2
"('JNP', 'JMP', 'LODSD')",2
"('STOSD', 'CMC', 'MOV')",6
"('JZ', 'POP', 'JBE')",1
"('SHL', 'JZ', 'PUSHAD')",1
"('JZ', 'PUSHAD', 'ADD')",4
"('MOVSX', 'POPAD', 'XCHG')",2
"('PUSHAD', 'JL', 'POPAD')",1
"('JL', 'POPAD', 'SHL')",1
"('SHL', 'PUSHAD', 'PUSH')",3
"('CLC', 'XCHG', 'PUSHAD')",5
"('OR', 'POPAD', 'JL')",2
"('JL', 'JMP', 'LODSD')",3
"('MOV', 'CLC', 'CMP')",1
"('JO', 'LODSB', 'PUSHAD')",1
"('XOR', 'JNL', 'INC')",1
"('JNL', 'INC', 'XOR')",3
"('XOR', 'POPAD', 'RCL')",3
"('RET_NEAR', 'STC', 'JNP')",1
"('STC', 'JNP', 'MOV')",1
"('RET_NEAR', 'CLC', 'POPAD')",1
"('CLC', 'POPAD', 'SHL')",1
"('POPAD', 'JL', 'PUSHAD')",4
"('JNO', 'JMP', 'JO')",1
"('RDTSC', 'JMP', 'JNLE')",2
"('JLE', 'POPAD', 'PUSHFD')",4
"('CALL_NEAR', 'SUB', 'LODSB')",1
"('SUB', 'LODSB', 'PUSHAD')",3
"('JMP', 'SUB', 'MOVZX')",4
"('MOVZX', 'AND', 'JMP')",117
"('JMP', 'PUSHAD', 'ADD')",4
"('ADD', 'PUSH', 'MOVSX')",68
"('PUSH', 'ADD', 'XCHG')",1
"('JMP', 'JNB', 'LEA')",52
"('CLD', 'NOP', 'PUSH')",6
"('POPAD', 'PUSH', 'STC')",4
"('CLD', 'XOR', 'CLC')",2
"('POPAD', 'ADD', 'JNP')",3
"('ADD', 'JNP', 'XOR')",2
"('JNP', 'XOR', 'XOR')",1
"('XOR', 'XOR', 'LODSW')",1
"('XOR', 'LODSW', 'JNL')",1
"('LODSW', 'JNL', 'CLD')",1
"('JNL', 'CLD', 'ADD')",2
"('SUB', 'MOV', 'NOP')",3
"('PUSH', 'JNP', 'NOP')",1
"('JNP', 'NOP', 'JMP')",1
"('SUB', 'ADD', 'CLD')",5
"('MOV', 'JMP', 'JL')",26
"('JMP', 'JL', 'SUB')",3
"('JL', 'SUB', 'INC')",6
"('CLD', 'POP', 'OR')",1
"('STC', 'LODSD', 'STC')",1
"('CMC', 'STOSD', 'JNLE')",1
"('ADD', 'JMP', 'CLC')",5
"('STOSD', 'SUB', 'JNB')",1
"('SUB', 'JNB', 'ADD')",3
"('SHL', 'ADD', 'PUSHAD')",1
"('ADD', 'CMC', 'XOR')",10
"('ADD', 'LODSW', 'SUB')",1
"('LODSD', 'PUSHAD', 'JNZ')",2
"('CLC', 'XCHG', 'MOV')",7
"('LODSB', 'PUSHAD', 'SUB')",2
"('CLD', 'POPAD', 'PUSHAD')",4
"('ADD', 'CALL_NEAR', 'SBB')",1
"('POPAD', 'RET_NEAR', 'SUB')",1
"('SHR', 'XCHG', 'XOR')",2
"('XCHG', 'DEC', 'AND')",8
"('DEC', 'XCHG', 'MOV')",6
"('RDTSC', 'PUSH', 'JNO')",2
"('JNO', 'POP', 'PUSHAD')",2
"('POPAD', 'JNBE', 'JNL')",1
"('JNBE', 'JNL', 'POPAD')",1
"('RET_NEAR', 'PUSHAD', 'JZ')",3
"('POPFD', 'JMP', 'JNO')",1
"('JMP', 'JNO', 'PUSHFD')",1
"('MOV', 'SUB', 'STC')",3
"('STC', 'AND', 'PUSH')",2
"('JNLE', 'MOV', 'MOVSX')",6
"('PUSHAD', 'STC', 'JNBE')",1
"('STC', 'JNBE', 'JMP')",2
"('PUSHAD', 'ADD', 'SUB')",7
"('ADD', 'SUB', 'POPAD')",7
"('XOR', 'PUSHAD', 'CMC')",1
"('CMC', 'JNLE', 'JMP')",1
"('JBE', 'MOV', 'PUSHAD')",5
"('POP', 'POPAD', 'LODSW')",5
"('POPAD', 'LODSW', 'JNO')",2
"('LODSW', 'JNO', 'ADD')",2
"('JNO', 'ADD', 'STC')",3
"('SUB', 'INC', 'JNLE')",1
"('INC', 'JNLE', 'CLD')",1
"('JNLE', 'CLD', 'MOV')",2
"('CLC', 'POP', 'OR')",1
"('CMC', 'ADD', 'CLD')",3
"('ADD', 'CLD', 'JNL')",1
"('CLD', 'JNL', 'LEA')",1
"('JNL', 'LEA', 'PUSHAD')",1
"('CLC', 'LEA', 'JO')",1
"('LEA', 'JO', 'JMP')",3
"('JO', 'JMP', 'LODSD')",2
"('POP', 'STC', 'JZ')",1
"('STC', 'JZ', 'MOV')",2
"('MOVSX', 'POPAD', 'SHL')",2
"('LODSD', 'OR', 'XOR')",1
"('JO', 'MOV', 'LODSB')",1
"('JMP', 'XOR', 'JL')",2
"('XOR', 'JL', 'JNZ')",1
"('JL', 'JNZ', 'XOR')",3
"('JNZ', 'XOR', 'JS')",1
"('XOR', 'JS', 'INC')",1
"('JS', 'INC', 'JS')",1
"('INC', 'JS', 'ADD')",1
"('JS', 'ADD', 'RCL')",2
"('JNB', 'OR', 'SUB')",6
"('OR', 'SUB', 'RCL')",1
"('PUSH', 'JNL', 'JS')",2
"('JNL', 'JS', 'RDTSC')",1
"('JS', 'RDTSC', 'JP')",1
"('POPAD', 'JNP', 'JL')",1
"('JNP', 'JL', 'JMP')",1
"('JL', 'JMP', 'JMP')",4
"('JMP', 'JS', 'JO')",2
"('JS', 'JO', 'JZ')",1
"('JO', 'JZ', 'POPAD')",1
"('OR', 'JMP', 'JMP')",9
"('XCHG', 'DEC', 'SHR')",5
"('CALL_NEAR', 'PUSHAD', 'MOVSX')",2
"('POPAD', 'SUB', 'JMP')",3
"('ADD', 'MOVSX', 'SBB')",1
"('MOVSX', 'SBB', 'MOV')",1
"('MOV', 'JLE', 'SUB')",59
"('SUB', 'MOV', 'JNZ')",430
"('SUB', 'LEA', 'JNO')",1
"('JNO', 'MOV', 'JNS')",1
"('CLC', 'NOP', 'JMP')",4
"('JMP', 'NOP', 'JS')",1
"('NOP', 'JS', 'OR')",1
"('JS', 'OR', 'PUSH')",1
"('JNL', 'ADD', 'PUSHAD')",6
"('POPAD', 'LODSW', 'ADD')",3
"('AND', 'POPAD', 'NOP')",2
"('NOP', 'MOV', 'OR')",13
"('JMP', 'ADD', 'JB')",4
"('POPAD', 'INC', 'JP')",3
"('INC', 'JP', 'MOV')",4
"('JP', 'MOV', 'PUSHAD')",4
"('MOV', 'LODSD', 'CLD')",6
"('STC', 'LEA', 'SUB')",3
"('POP', 'CLD', 'JMP')",3
"('POPAD', 'MOV', 'SHL')",1
"('SHL', 'JMP', 'JNS')",1
"('JMP', 'JNS', 'ADD')",1
"('JNS', 'ADD', 'ADD')",3
"('CLD', 'XCHG', 'JNZ')",1
"('XCHG', 'JNZ', 'MOV')",1
"('MOV', 'LODSW', 'JNB')",1
"('JMP', 'XCHG', 'JNZ')",2
"('XCHG', 'JNZ', 'LODSD')",3
"('PUSHAD', 'CALL_NEAR', 'ADD')",2
"('JNZ', 'MOV', 'JNLE')",3
"('MOV', 'JNLE', 'OR')",12
"('JNLE', 'OR', 'XCHG')",1
"('OR', 'XCHG', 'JBE')",1
"('XCHG', 'JBE', 'JMP')",2
"('JBE', 'JMP', 'LODSB')",1
"('JMP', 'XOR', 'JNZ')",1
"('JNZ', 'PUSHAD', 'XOR')",1
"('PUSHAD', 'XOR', 'SBB')",3
"('XOR', 'SBB', 'POPAD')",3
"('POPAD', 'JMP', 'INC')",3
"('INC', 'OR', 'JP')",1
"('OR', 'JP', 'RCL')",1
"('JP', 'RCL', 'JNB')",2
"('JMP', 'RET_NEAR', 'JNLE')",1
"('RET_NEAR', 'JNLE', 'MOV')",1
"('AND', 'CALL_NEAR', 'ADD')",70
"('POPAD', 'POP', 'JLE')",4
"('NOT', 'NEG', 'XCHG')",9
"('PUSH', 'JL', 'JNB')",2
"('JL', 'JNB', 'POP')",1
"('JNB', 'POP', 'RDTSC')",2
"('JP', 'JMP', 'JNO')",1
"('PUSHAD', 'JNBE', 'JO')",1
"('JNBE', 'JO', 'JNBE')",1
"('JO', 'JNBE', 'POPAD')",1
"('JNBE', 'POPAD', 'JBE')",1
"('POPAD', 'JBE', 'POPAD')",5
"('JBE', 'POPAD', 'PUSHFD')",2
"('POP', 'POPFD', 'JS')",2
"('POPFD', 'JS', 'JBE')",1
"('JS', 'JBE', 'PUSH')",1
"('CALL_NEAR', 'JMP', 'CLD')",1
"('JMP', 'CLD', 'RCL')",2
"('CALL_NEAR', 'CLD', 'JO')",1
"('CLD', 'JO', 'XOR')",1
"('JO', 'XOR', 'RCL')",1
"('JP', 'POPAD', 'ADC')",1
"('POPAD', 'ADC', 'SUB')",1
"('ADC', 'SUB', 'CMC')",1
"('SUB', 'CMC', 'CLD')",1
"('CMC', 'CLD', 'AND')",1
"('CLD', 'AND', 'MOVZX')",1
"('PUSHAD', 'JNO', 'SUB')",1
"('JNO', 'SUB', 'POPAD')",1
"('POPAD', 'MOV', 'SBB')",1
"('MOV', 'SBB', 'PUSH')",17
"('SBB', 'PUSH', 'JMP')",1
"('POP', 'AND', 'JNZ')",3
"('JNZ', 'OR', 'TEST')",256
"('CALL_NEAR', 'PUSH', 'JP')",2
"('CMC', 'LEA', 'SUB')",3
"('PUSH', 'JNB', 'MOV')",17
"('JNB', 'MOV', 'JBE')",3
"('JBE', 'OR', 'PUSH')",1
"('JO', 'JMP', 'LODSW')",1
"('MOVZX', 'POPAD', 'ADD')",5
"('ADD', 'JO', 'XOR')",1
"('JO', 'XOR', 'MOV')",3
